attendance,boxscore_index,date,datetime,game_number_for_day,day_or_night,game,game_duration,games_behind,innings,location,loser,opponent_abbr,rank,record,result,runs_allowed,runs_scored,save,streak,winner,home,road,home_team_runs,road_team_runs,team,cum_runs_scored,cum_runs_allowed,ytd_rd,winning_team
,SEA/SEA202008200,"Thursday, Aug 20",2020-08-20,1,Day,27,2:42,10.5,9,Home,Kikuchi,LAD,5,8-19,Loss,6,1,,-,Kershaw,SEA,LAD,1,6,Seattle Mariners,103,156,-1.962962962962963,LAD
,SEA/SEA202008210,"Friday, Aug 21",2020-08-21,1,Night,28,2:41,10.5,9,Home,Allard,TEX,4,9-19,Win,4,7,Williams,+,Margevicius,SEA,TEX,7,4,Seattle Mariners,110,160,-1.7857142857142858,SEA
,SEA/SEA202008220,"Saturday, Aug 22",2020-08-22,1,Night,29,2:51,9.5,9,Home,Lyles,TEX,4,10-19,Win,1,10,,++,Sheffield,SEA,TEX,10,1,Seattle Mariners,120,161,-1.4137931034482758,SEA
,SEA/SEA202008230,"Sunday, Aug 23",2020-08-23,1,Day,30,2:14,9.5,9,Home,Minor,TEX,4,11-19,Win,1,4,Williams,+++,Dunn,SEA,TEX,4,1,Seattle Mariners,124,162,-1.2666666666666666,SEA
,SDN/SDN202008250,"Tuesday, Aug 25",2020-08-25,1,Night,31,3:08,9.0,9,Away,Paddack,SDP,3,12-19,Win,3,8,,++++,Gonzales,SDP,SEA,3,8,Seattle Mariners,132,165,-1.064516129032258,SEA
,SDN/SDN202008271,"Thursday, Aug 27 (1)",2020-08-27,1,Day,32,2:49,9.5,7,Away,Williams,SDP,3,12-20,Loss,10,7,,-,Johnson,SDP,SEA,10,7,Seattle Mariners,139,175,-1.125,SDP
,SDN/SDN202008272,"Thursday, Aug 27 (2)",2020-08-27,2,Day,33,2:39,9.5,7,Away,Richards,SDP,3,13-20,Win,3,8,,+,Kikuchi,SDP,SEA,3,8,Seattle Mariners,147,178,-0.9393939393939394,SEA
,ANA/ANA202008280,"Friday, Aug 28",2020-08-28,1,Night,34,2:50,10.0,9,Away,Margevicius,LAA,4,13-21,Loss,3,2,Buttrey,-,Heaney,LAA,SEA,3,2,Seattle Mariners,149,181,-0.9411764705882353,LAA
,ANA/ANA202008290,"Saturday, Aug 29",2020-08-29,1,Night,35,3:26,9.5,9,Away,Sheffield,LAA,4,13-22,Loss,16,3,,--,Bundy,LAA,SEA,16,3,Seattle Mariners,152,197,-1.2857142857142858,LAA
,ANA/ANA202008300,"Sunday, Aug 30",2020-08-30,1,Day,36,3:27,9.0,10,Away,Quijada,LAA,3,14-22,Win,1,2,Ramirez,+,Williams,LAA,SEA,1,2,Seattle Mariners,154,198,-1.2222222222222223,SEA
,ANA/ANA202008310,"Monday, Aug 31",2020-08-31,1,Day,37,2:30,8.5,9,Away,Andriese,LAA,3,15-22,Win,1,2,,++,Gonzales,LAA,SEA,1,2,Seattle Mariners,156,199,-1.162162162162162,SEA
,SEA/SEA202009040,"Friday, Sep 4",2020-09-04,1,Night,38,2:56,7.5,9,Home,Cody,TEX,3,16-22,Win,3,6,,+++,Kikuchi,SEA,TEX,6,3,Seattle Mariners,162,202,-1.0526315789473684,SEA
,SEA/SEA202009050,"Saturday, Sep 5",2020-09-05,1,Night,39,3:04,7.5,9,Home,Hernandez,TEX,3,17-22,Win,3,5,Ramirez,++++,Gerber,SEA,TEX,5,3,Seattle Mariners,167,205,-0.9743589743589743,SEA
,SEA/SEA202009060,"Sunday, Sep 6",2020-09-06,1,Day,40,2:45,6.5,9,Home,Lyles,TEX,3,18-22,Win,3,4,Hirano,+++++,Dunn,SEA,TEX,4,3,Seattle Mariners,171,208,-0.925,SEA
,SEA/SEA202009070,"Monday, Sep 7",2020-09-07,1,Day,41,3:00,6.5,9,Home,Allard,TEX,3,19-22,Win,4,8,Ramirez,++++++,Gonzales,SEA,TEX,8,4,Seattle Mariners,179,212,-0.8048780487804879,SEA
,SFN/SFN202009080,"Tuesday, Sep 8",2020-09-08,1,Night,42,3:04,7.0,9,Away,Misiewicz,SFG,3,19-23,Loss,6,5,Watson,-,Rogers,SFG,SEA,6,5,Seattle Mariners,184,218,-0.8095238095238095,SFG
,SFN/SFN202009090,"Wednesday, Sep 9",2020-09-09,1,Night,43,3:05,8.0,9,Away,Margevicius,SFG,3,19-24,Loss,10,1,,--,Anderson,SFG,SEA,10,1,Seattle Mariners,185,228,-1.0,SFG
,ARI/ARI202009110,"Friday, Sep 11",2020-09-11,1,Night,44,2:32,9.5,9,Away,Kikuchi,ARI,3,19-25,Loss,4,3,Crichton,---,Young,ARI,SEA,4,3,Seattle Mariners,188,232,-1.0,ARI
,ARI/ARI202009120,"Saturday, Sep 12",2020-09-12,1,Night,45,2:45,9.0,9,Away,Gallen,ARI,3,20-25,Win,3,7,,+,Sheffield,ARI,SEA,3,7,Seattle Mariners,195,235,-0.8888888888888888,SEA
,ARI/ARI202009130,"Sunday, Sep 13",2020-09-13,1,Day,46,3:32,8.0,9,Away,Weaver,ARI,3,21-25,Win,3,7,,++,Sadler,ARI,SEA,3,7,Seattle Mariners,202,238,-0.782608695652174,SEA
,SEA/SEA202009141,"Monday, Sep 14 (1)",2020-09-14,1,Day,47,2:18,8.0,7,Home,Soria,OAK,3,22-25,Win,5,6,Hirano,+++,Gonzales,SEA,OAK,6,5,Seattle Mariners,208,243,-0.7446808510638298,SEA
,SEA/SEA202009142,"Monday, Sep 14 (2)",2020-09-14,2,Day,48,2:24,8.0,7,Home,Yacabonis,OAK,3,22-26,Loss,9,0,,-,Minor,SEA,OAK,0,9,Seattle Mariners,208,252,-0.9166666666666666,OAK
,SFN/SFN202009160,"Wednesday, Sep 16",2020-09-16,1,Night,49,3:29,8.5,9,Away,Newsome,SFG,3,22-27,Loss,9,3,,--,Cahill,SFG,SEA,9,3,Seattle Mariners,211,261,-1.0204081632653061,SFG
,SFN/SFN202009170,"Thursday, Sep 17",2020-09-17,1,Day,50,3:34,9.0,9,Away,Graveman,SFG,3,22-28,Loss,6,4,Selman,---,Garcia,SFG,SEA,6,4,Seattle Mariners,215,267,-1.04,SFG
,SEA/SEA202009180,"Friday, Sep 18",2020-09-18,1,Night,51,3:01,10.0,9,Home,Kikuchi,SDP,3,22-29,Loss,6,1,,----,Paddack,SEA,SDP,1,6,Seattle Mariners,216,273,-1.1176470588235294,SDP
,SEA/SEA202009190,"Saturday, Sep 19",2020-09-19,1,Night,52,2:59,10.0,9,Home,Altavilla,SDP,3,23-29,Win,1,4,Hirano,+,Sheffield,SEA,SDP,4,1,Seattle Mariners,220,274,-1.0384615384615385,SEA
,SEA/SEA202009200,"Sunday, Sep 20",2020-09-20,1,Day,53,4:02,10.0,11,Home,Sadler,SDP,3,23-30,Loss,7,4,,-,Rosenthal,SEA,SDP,4,7,Seattle Mariners,224,281,-1.0754716981132075,SDP
,BOS/BOS202007240,"Friday, Jul 24",2020-07-24,1,Night,1,3:18,1.0,9,Away,Milone,BOS,4,0-1,Loss,13,2,,-,Eovaldi,BOS,BAL,13,2,Baltimore Orioles,2,13,-11.0,BOS
